NRIS_ID,AUTHORIZATION_ID
72873,12213
72872,6858
72857,
72856,
72855,
72854,
72853,
72852,
72849,17756
72836,3509
72835,200
72834,20683
72833,20283
72832,19404
72818,19003
72817,14743
72816,14665
72815,14422
72814,14362
72813,12045
72812,7642
72775,2849
72773,1705
72765,1158
72764,HW72764
72763,1073
72762,783
72761,
72760,671
72751,3536
72750,UA72750
72749,7691
72748,
72747,5263
72746,2559
72745,3536
72734,17043
72733,
72732,1673
72692,HW72692
72689,2057
72688,5467
72687,
72686,
72685,
72684,UA7721
72683,107382
72672,
72667,
72666,
72665,425
72663,106970
72660,UA65353
72658,UA55083
72654,
72653,
72652,5353
72562,4750
72553,6248
72498,UA72498
72483,19204
72472,18348
72456,157
72454,424
72453,18358
72432,
72415,1701
72401,
72392,8415
72352,UA72352
72341,106590
72340,105634
72339,105580
72338,108180
72336,105610
72319,11678
72274,UA72274
72273,4806
72272,12215
72259,17876
72258,18352
72214,
72213,
72212,
72152,105854
72147,
72146,
72145,
72112,8773
72107,
72106,
72105,
72102,7613
72100,9004
72099,UA7721
72098,HW72098
72097,
72096,
72086,1608
72085,5303
72073,8610
72053,
72052,HW72052
72045,100040
72037,11550
72036,
72019,
72018,
72017,
72016,2830
72014,5320
72013,HW72013
72012,10549
71991,105017
71990,1505
71988,8278
71987,2737
71986,17210
71985,107156
71983,6300
71959,107461
71955,
71954,3403
71953,
71952,
71897,15755
71895,UA#71895
71832,
71781,1379
71780,HW71780
71773,17227
71772,
71766,
71763,17227
71762,17842
71714,
71713,
71703,11128
71702,
71701,5615
71700,108512
71698,15288
71697,17042
71696,
71694,
71693,
71605,
71604,HW71604
71603,16165
71602,8326
71601,4971
71600,7709
71599,12106
71529,14162
71524,105575
71523,14338
71467,14338
71466,8610
71464,107253
71459,107571
71457,5771
71456,3608
71443,7337
71441,10660
71440,10656
71439,7233
71421,6321
71410,UA7140
71405,
71404,
71401,
71399,
71398,
71387,8773
71380,5151
71375,6841
71374,104929
71339,6738
71338,1907
71337,5074
71336,2717
71335,107369
71334,10533
71333,2001
71332,HW71332
71319,14338
71317,
71299,22447
71286,
71285,7548
71284,
71283,
71276,
71275,
71274,
71273,
71253,
71252,
71194,107838
71161,108540
71146,104869
71119,10590
71118,UA71118
71117,
71116,UA71116
71115,
71114,
71113,
71112,
71092,105492
71063,11678
71030,4606
71029,
71028,16142
71027,4650
71026,
71025,
71024,
71023,
71022,
71020,
71017,
71015,
71014,
71013,
71012,
70996,15573
70995,7973
70994,5465
70993,7008
70969,17788
70968,17455
70924,15757
70922,5320
70921,10731
70916,107571
70894,
70893,
70836,
70835,
70834,
70833,
70832,
70752,IPMUA70752
70734,14443
70732,
70713,
70712,
70681,107819
70680,106144
70679,105653
70678,105419
70677,104836
70675,17879
70674,17234
70673,11210
70672,8456
70615,
70614,
70613,
70603,
70600,
70598,
70562,17736
70515,
70511,
70504,
70498,UA70498
70363,274
70358,256
70334,218
70332,212
70320,287
70317,218
70283,
70282,107455
70280,8175
70278,IPMUA70278
70273,
70269,
70267,22611
70264,
70261,IPMUA70261
70254,296
70252,192
70249,
70243,12637
70242,UA70242
70241,
70240,
70236,174
70232,103635
70231,
70191,107283
70190,4337
70188,103861
70184,170
70182,8511
70181,11720
70177,5416
70175,1385
70173,5354
70172,
70122,125
70120,7673
70119,107365
70112,13075
70109,14556
70096,15188
70074,16434
70072,
70056,1701
70018,17679
70001,
69994,10621
69993,402-0671-17-19
69954,103601
69953,105508
69952,UA69952
69935,1535
69934,
69933,
69932,
69928,4513
69925,17175
69924,
69923,
69857,
69856,3195
69855,
69854,
69853,
69852,4455
69655,16879
69613,6169
69612,14725
69574,UA69574
69538,
69520,IPMUA69520
69493,
69492,
69400,11678
69350,5240
69349,16034
69332,
69321,
69319,
69318,
69316,
69298,18214
69289,14924
69280,UA58187
69278,IPMUA69278
69274,8031
69244,105329
69243,6051
69240,108677
69226,107517
69194,
69193,
69192,
68956,18316
68953,
68952,105207
68949,UA68949
68913,107642
68912,HW68912
68909,
68905,
68901,
68900,3169
68871,5973
68870,5821
68869,5822
68867,7492
68866,
68863,11337
68862,
68855,604
68849,
68847,
68845,
68841,7561
68837,17343
68836,8270
68835,
68834,
68833,
68832,17876
68791,8887
68790,101798
68789,UA68789
68787,11845
68784,13313
68779,4878
68775,IPMUA68775
68774,4523
68765,15837
68764,IPMUA68764
68763,15005
68762,14865
68751,17679
68708,17679
68704,738-0023-14-19
68693,14799
68692,
68674,
68673,
68672,
68615,6940
68614,146
68551,4467
68550,7755
68549,141
68548,6016
68546,17215
68545,11503
68544,9026
68543,137
68542,IPMUA68542
68541,2991
68540,1134
68539,11982
68538,7608
68531,IPMUA68531
68528,UA68528
68526,23291
68522,
68521,23054
68499,17762
68490,IPMUA68490
68487,HW31429
68482,
68481,IPMUA68481
68476,
68474,
68473,
68472,
68454,7790
68452,6293
68387,
68385,100138
68384,
68380,
68375,6501
68359,
68358,
68357,
68356,
68355,14725
68353,
68352,
68349,
68348,
68347,
68346,
68317,
68316,155
68315,22447
68313,16262
68311,
68310,UA68310
68253,15010
68252,18115
68231,7909
68230,8081
68229,8189
68228,8188
68225,5465
68223,103980
68219,17066
68218,11412
68217,18350
68216,UA68216
68212,1157
68140,
68133,1701
68121,UA68121
68102,
68079,14294
68059,6698
68058,115
68057,
68054,
68049,
68047,2573
68045,108932
68043,107685
68042,100187
68038,107601
68025,1157
68000,9094
67979,
67978,
67956,
67955,7610
67953,
67952,
67923,IPMUA67921
67922,19803
67921,IPMUA67921
67915,16501
67914,7610
67904,11822
67903,4156
67891,1750
67887,IPMUA67887
67882,407
67879,7391
67877,7186
67875,6733
67832,
67789,2652
67788,5710
67787,107400
67786,6081
67785,6055
67782,5030
67778,
67777,
67776,
67754,17652
67735,5892
67716,ipmua67716
67715,11099
67714,8467
67713,
67712,
67698,
67696,5808
67689,
67687,
67681,
67674,5809
67661,
67660,
67659,18312
67529,IPMUA67529
67525,18243
67522,22387
67515,82
67479,3195
67478,3195
67476,3195
67475,8216
67474,2671
67473,3195
67472,5051
67435,3195
67434,3632
67433,1837
67413,16248
67412,18354
67406,5173
67402,101
67401,107517
67399,101
67398,1836
67395,3378
67391,
67390,
67389,UA67389
67388,17845
67373,UA67373
67368,UA-53821
67363,105408
67362,105197
67359,7982
67358,1742
67357,7536
67356,107929
67355,3849
67354,
67353,HW#45603
67352,4342
67338,108407
67335,UA67335
67332,6426
67312,6419
67299,2079
67296,7337
67293,6738
67292,6266
67291,2689
67289,7859
67288,1836
67287,17181
67261,15827
67260,
67259,
67258,
67257,16913
67256,5522
67255,12975
67254,
67253,
67252,
67232,6490
67230,UA67230
67229,22547
67228,10807
67215,11710
67212,3802
67210,2322
67197,
67195,14582
67194,103972
67192,
67182,
67181,ipmua67181
67176,5899
67172,
67135,108645
67134,IPMUA67134
67065,108941
67064,108941
67063,108941
67062,16005
67061,
67060,
67059,
67058,
67057,
67056,
67048,
67040,
67038,
67037,
67036,
67035,
67034,
66978,4864
66974,6889
66956,7150
66953,107002
66952,6887
66902,
66901,
66900,108694
66896,
66895,23351
66893,928
66875,108476
66872,8081
66860,17043
66856,
66855,
66854,
66853,
66838,IPMUA66838
66834,
66791,11539
66779,1698
66774,HW66774
66758,103864
66733,17042
66732,
66717,1385
66716,108445
66714,
66713,
66671,
66669,106563
66665,
66656,2719
66641,
66639,
66637,108387
66618,
66615,
66614,
66613,
66612,
66505,106562
66500,6757
66495,
66489,6267
66486,
66484,
66483,
66479,
66478,12592
66476,
66475,
66472,
66273,6774
66272,2693
66264,8179
66263,4225
66262,4773
66259,8538
66233,
66232,1831
66213,
66194,
66183,
66182,
66178,
66176,
66161,
66133,11669
66116,3294
66114,11923
66072,733
66066,1350
66060,1100
66058,15335
66054,1800
66053,UA66053
66048,UA-65794
66039,
66033,1797
66007,19803
66003,14928
66002,6073
65995,1807
65990,
65980,
65979,1934
65978,
65976,
65974,
65953,
65950,
65946,
65936,
65935,
65934,
65933,
65932,
65912,HW65912
65905,20063
65856,4343
65854,1882
65821,4096
65814,103961
65808,108811
65807,
65806,
65804,
65800,
65794,
65792,
65787,
65782,
65781,
65780,16445
65779,
65778,7683
65736,
65735,
65734,
65733,
65541,1615
65540,4096
65539,4096
65452,20923
65391,
65390,
65384,
65382,
65378,
65377,
65376,
65359,14834
65356,
65355,
65354,
65353,
65352,
65340,6427
65318,18244
65317,100527
65295,106480
65281,
65280,
65279,
65278,17243
65274,
65273,
65272,
65255,13122
65216,11703
65215,107425
65213,
65192,108645
65162,
65161,
65160,
65159,
65158,
65157,
65156,
65155,
65154,
65153,
65152,
65145,
65132,
65100,
65099,
65098,
65097,
65096,
65095,
65094,
65093,
65092,100486
65019,7424
65018,
65017,22673
65015,7428
65013,7745
65012,108630
64919,107155
64918,21283
64886,108590
64833,22328
64832,IPMUA64832
64773,4068
64745,
64743,108040
64735,106410
64722,7841
64719,15189
64697,6674
64696,3682
64695,1718
64694,363
64693,1922
64639,
64638,18015
64633,
64632,
64590,5526
64584,8832
64575,
64519,
64517,21463
64516,
64515,
64513,
64512,
64493,
64492,
64431,2149
64426,11678
64378,107835
64374,1615
64373,
64372,
64369,
64368,
64367,
64365,
64352,
64310,3195
64301,6866
64299,106065
64298,106666
64282,107104
64277,4750
64273,UA64273
64272,106970
64271,6739
64270,108221
64267,107461
64233,5353
64232,590
64210,6248
64206,18229
64205,
64202,425
64201,22387
64197,IPMUAHYDRO#64197
64195,
64194,22397
64189,12982
64188,
64184,424
64143,6692
64142,9087
64112,8096
64063,18011
64054,105308
64036,UA64036
64021,UA64021
64018,1807
64012,
64006,5301
64002,IPMUA64002
64001,197
63979,2467
63953,
63937,
63936,
63935,
63934,
63933,
63896,4088
63853,189
63852,
63833,240
63830,
63829,
63828,
63825,
63815,
63805,
63791,
63781,
63780,
63779,
63778,
63777,
63776,
63775,
63605,8593
63595,3095
63572,
63571,
63570,
63535,
63532,
63516,11492
63513,
63512,
63495,6033
63474,8392
63473,192
63452,
63451,17871
63448,16486
63444,7395
63390,2519
63387,UA63387
63375,
63373,
63321,17998
63318,108843
63313,17251
63312,
63272,8190
63269,2082
63239,
63238,
63236,
63235,
63233,
63232,
63222,
63221,
63220,101
63219,
63218,
63217,
63215,
63214,
63197,
63196,
63195,
63193,101
63189,
63187,
63186,18167
63185,
62957,8107
62933,100021
62876,18368
62875,108407
62874,
62873,
62872,
62831,
62830,
62829,
62828,
62826,
62813,PS62813
62808,
62797,569
62746,105823
62745,548
62742,UA62742
62740,HW62740
62711,17748
62710,107849
62708,458
62702,4641
62697,440
62694,
62686,
62678,
62676,
62673,
62655,18259
62654,491
62631,
62630,19943
62629,
62628,
62627,
62624,1751
62623,1863
62622,266
62620,108774
62619,1134
62618,3629
62617,
62616,
62615,
62614,
62613,
62612,
62537,6394
62536,1829
62458,335
62457,330
62447,185
62402,
62401,324
62400,
62399,
62398,
62397,
62396,
62395,
62394,304
62393,264
62392,16034
62323,105309
62308,259
62306,108177
62304,12540
62098,100023
62094,147
62047,107972
62003,4183
62000,125
61992,108093
61976,
61974,17796
61973,6956
61964,
61963,
61960,
61957,
61945,
61944,15365
61892,5450
61889,5585
61876,8892
61872,15364
61863,
61855,
61851,8419
61845,
61839,15488
61826,
61824,
61798,7480
61772,100392
61769,
61760,
61759,
61757,
61752,
61738,
61737,
61691,
61690,
61684,8551
61667,3904
61621,5892
61620,5751
61619,107783
61618,16005
61614,
61613,10829
61612,
61558,
61556,
61554,106668
61553,
61552,
61530,
61529,270
61528,
61527,
61526,
61522,22509
61521,
61520,
61519,
61518,16534
61517,
61514,18011
61492,5610
61377,104925
61335,
61312,108334
61279,108786
61245,7100
61230,3085
61229,108567
61216,108572
61215,
61213,
61212,
61204,5773
61202,AW47475
61158,1931
61152,108308
61132,105719
61089,17170
61083,108806
61081,3084
61075,8384
61074,8654
61065,17782
61058,
61057,
61054,
60975,13354
60974,13351
60952,107431
60933,107409
60925,15838
60923,HW60923
60905,107417
60899,
60897,
60896,
60895,
60893,11994
60892,17782
60828,PPO108740
60824,PS60824
60802,
60799,
60644,
60643,
60642,103704
60641,7910
60640,
60639,
60638,
60637,
60635,
60634,
60633,
60553,HW60553
60513,4644
60511,13391
60470,IPMUA#60470
60469,21624
60468,18443
60467,3169
60466,18443
60465,2676
60464,22146
60463,12683
60462,3103
60461,13502
60460,884
60459,7941
60458,22471
60457,22446
60456,22391
60449,108179
60447,18312
60444,HW60444
60433,8837
60412,3882
60347,14824
60328,
60326,
60316,15705
60268,7267
60261,12947
60260,1461
60259,100020
60255,17818
60237,17036
60236,
60234,
60233,
60232,
60209,15919
60207,108662
60205,
60203,6578
60193,15920
60184,IPMUA60184
60182,8464
60173,17941
60125,7672
60112,
60076,
60075,
60074,
60073,
60052,124-0370-17/22
60044,108387
60041,5709
60040,
60037,124-0370-17/22
60008,124-0370-17/22
59963,
59961,
59940,
59938,108389
59937,1777
59936,108368
59935,
59933,
59894,
59893,
59892,
59884,7010
59880,
59865,
59862,
59860,12359
59859,IPMUA58959
59857,
59852,6533
59849,
59847,
59846,
59844,
59843,
59840,
59839,
59837,
59836,
59834,
59833,
59827,13331
59822,
59820,
59819,
59818,
59816,
59815,
59814,
59812,
59810,
59809,17070
59804,2608
59787,
59777,21463
59776,1668
59693,1838
59692,100024
59649,14824
59637,UA59637
59634,UA59634
59582,17839
59581,106667
59580,386
59579,2379
59578,17064
59577,7581
59576,19283
59575,1148
59574,590
59573,13870
59572,5779
59551,11022
59550,693
59549,11662
59548,
59547,UA58187
59542,11899
59540,7472
59538,6041
59534,RR49279
59532,106060
59527,375
59524,
59523,8442
59512,
59510,17328
59508,103282
59507,7509
59493,
59492,
59481,15087
59479,1158
59423,2227
59345,IPMUA59345
59338,
59337,
59336,
59334,
59332,
59282,
59281,
59254,
59253,
59250,
59249,
59236,8310
59235,107377
59234,
59232,
59221,
59218,
59214,
59213,
59212,
59211,
59209,
59170,
59166,7248
59162,
59153,
59151,
59150,
59149,IPMUA57234
59148,
59145,
59144,
59142,
59131,
59116,
59114,
58828,105450
58820,14452
58782,15884
58761,14245
58744,14452
58732,5442
58723,7415
58722,
58665,
58660,105009
58658,
58655,
58643,
58638,11003
58635,UAhydro58635
58634,3455
58612,108764
58546,14802
58544,
58543,
58539,UA58539
58538,IPMUA58538
58535,107517
58533,108662
58532,17406
58498,18338
58491,17406
58489,UA57344
58477,UA58477
58476,
58475,
58474,
58473,
58472,
58453,3449
58452,8121
58449,1251
58448,11402
58447,100428
58446,2147
58445,UA58445
58409,3057
58407,12540
58405,11655
58404,10833
58402,9100
58401,9041
58400,9040
58398,
58394,
58393,
58390,
58389,
58383,7018
58382,UA58382
58368,13344
58366,107025
58364,13426
58362,3448
58351,5382
58340,
58339,
58337,
58335,
58334,
58333,
58299,2064
58280,22951
58279,11897
58278,20483
58276,1606
58272,103811
58253,10825
58252,12025
58231,12849
58230,1558
58228,7391
58227,15462
58222,
58221,
58220,
58219,
58218,
58217,13044
58216,3727
58215,100025
58214,10626
58189,18262
58188,18192
58187,
58186,
58185,
58182,
58181,
58177,15082
58164,
58157,
58156,UA58156
58155,8865
58154,108721
58021,4477
57992,22931
57896,13930
57895,3746
57894,6286
57892,8473
57855,
57854,
57853,5854
57822,
57821,
57820,
57819,
57818,
57814,
57813,
57812,12289
57753,8066
57752,8065
57737,12964
57734,10714
57733,UA57733
57732,402-0669-17-17
57725,10596
57724,15672
57707,7605
57678,11706
57674,
57664,7542
57626,HW28787
57620,
57619,2334
57618,5425
57578,6357
57577,108119
57576,6819
57575,4648
57574,182
57573,IPMUA57573
57535,261
57533,17234
57505,
57501,108349
57459,8077
57454,8076
57396,4346
57392,5489
57375,
57371,105632
57370,
57368,
57367,
57366,
57365,
57355,UA57355
57350,7300
57347,
57344,
57343,
57342,
57341,
57340,
57339,
57338,
57337,
57336,
57305,5792
57304,954
57236,5281
57234,IPMUA57234
57222,4276
57219,4156
57218,3104
57216,15562
57215,108333
57213,21243
57212,
57193,1701
57192,
57177,399
57078,
57077,3734
57074,19563
57073,
57017,17783
57012,2065
56986,7677
56970,7343
56965,
56964,
56963,
56961,
56960,
56957,UA56957
56956,13631
56948,263
56942,
56941,
56938,108432
56936,
56935,
56934,
56933,4528
56882,1793
56876,485
56856,12742
56854,485
56842,13332
56832,UA56832
56812,
56803,12903
56771,18261
56768,
56766,
56726,4824
56724,
56720,401
56717,
56716,17778
56713,
56712,
56708,17840
56707,
56706,
56702,
56701,
56695,
56519,
56506,3682
56473,15140
56472,
56435,4303
56434,7058
56417,
56416,888
56413,15328
56412,15326
56403,13397
56402,16402
56399,16141
56330,
56329,
56328,
56327,
56326,
56325,
56323,1701
56320,
56319,
56318,
56317,
56316,
56315,
56314,
56313,
56312,15327
56288,108540
56287,6034
56258,UA56258
56250,16692
56249,17108
56248,105649
56247,2813
56245,HW56245
56244,103748
56240,104
56238,5206
56197,1696
56180,13648
56174,IPMUA56174
56173,4138
56168,188
56152,
56145,6634
56143,UA56143
56141,
56140,
56138,
56137,
56136,
56134,
56111,
56108,
56072,2400
56051,2583
56050,392
56049,1520
56048,2095
56043,
56042,
56041,
56040,
56039,
56038,7605
56020,17242
56019,5522
56017,2853
56015,6980
56014,6249
56013,
56010,6764
55883,15362
55882,11587
55777,
55776,1272
55772,1768
55769,
55767,3080
55765,
55764,17306
55763,
55761,
55760,
55753,
55728,14824
55688,2784
55687,13257
55685,UA55685
55683,
55682,
55680,
55678,
55677,15832
55676,
55675,105809
55672,8140
55634,17565
55632,8436
55618,12543
55617,
55616,
55615,UA55615
55614,
55608,425
55606,UA55606
55597,353
55595,
55594,1161
55593,
55584,HW55584
55583,17239
55545,18261
55541,11550
55540,10837
55533,7210
55498,10596
55496,
55495,
55494,
55493,
55492,7210
55464,6286
55430,8492
55426,8270
55425,8240
55401,9004
55281,7691
55280,
55279,
55278,7454
55277,
55276,
55274,7107
55268,8190
55267,
55248,HW55248
55246,UA55246
55243,HW55243
55239,
55238,
55237,
55236,
55235,
55234,
55233,
55213,6310
55212,6300
55189,4337
55188,4371
55187,3804
55186,4601
55172,
55171,6016
55169,3423
55168,
55167,5303
55166,
55165,108380
55164,5263
55163,4926
55162,
55161,2988
55160,4186
55159,8011
55135,100173
55133,
55113,
55112,8310
55096,
55091,8138
55090,7462
55088,
55087,
55086,
55085,
55084,
55083,UA55083
55082,1700
55079,3801
55073,11242
55037,1705
55033,4467
55031,
55029,
55027,
55026,18229
55022,100193
55021,
55006,
55004,
54998,
54996,UA54996
54995,
54994,
54969,
54968,
54942,
54939,
54938,
54916,104779
54912,1526
54911,5175
54776,270
54774,100223
54767,100224
54752,107642
54725,106759
54675,436
54674,
54673,
54672,
54651,
54650,11274
54649,
54648,
54647,
54645,
54640,7726
54639,
54638,106718
54637,
54636,5352
54635,UA54635
54634,6248
54606,108333
54605,RR54605
54604,RR54603
54603,RR54603
54602,108177
54601,RR54601
54600,100138
54599,7975
54598,9073
54596,RR54576
54595,
54593,7288
54592,UA18889
54576,RR54576
54573,106970
54572,
54560,IPMUA54560
54553,
54552,
54490,225
54489,27
54484,107149
54483,5346
54482,17477
54481,105017
54480,1161
54479,100324
54478,1643
54477,5933
54476,13692
54475,
54474,4750
54473,UA54396
54467,
54465,2615
54460,12866
54459,17146
54456,14943
54454,13672
54453,13044
54450,12435
54448,4980
54447,11275
54446,4979
54442,15737
54441,6942
54439,1691
54438,100057
54437,6764
54436,1807
54435,6249
54434,
54433,8044
54432,108663
54411,6603
54408,8943
54406,11436
54403,4728
54402,3760
54401,1634
54400,1240
54399,11411
54397,1152
54396,
54395,
54394,
54378,
54337,100491
54336,5353
54335,107987
54333,1501
54307,14830
54306,108821
54305,16966
54304,15468
54303,15450
54302,11169
54301,10869
54300,10730
54299,10688
54298,7830
54297,5477
54296,4621
54295,13018
54271,12978
54270,108821
54250,
54244,UA54244
54243,8916
54242,12975
54232,107104
54231,
54230,
54218,106285
54217,4697
54216,
54215,
54214,
54213,
54195,104080
54194,104080
54193,106004
54192,
54191,106861
54190,
54177,IPMUA54177
54175,5350
54174,345
54173,
54172,
54171,
54169,RR50237
54131,LT0248
54130,BCG05346
54098,5171
54097,100138
54095,104778
54094,
54093,
54092,
54090,
54089,30
54088,14483
54087,
54086,17477
54085,9019
54084,108241
54083,104952
54082,5556
54081,17714
54080,15830
54052,16938
54047,1566
54043,
54041,2082
54036,
54034,100036
54030,6495
54008,10593
54007,4751
54006,15542
54005,11525
54004,16005
54003,17825
53999,
53996,16147
53995,15120
53994,14710
53992,
53991,15514
53975,
53974,
53973,
53972,
53971,
53970,
53895,8273
53876,424
53873,
53872,
53871,
53870,
53835,
53834,23
53833,
53823,
53822,10836
53821,
53820,
53819,6575
53818,100449
53817,
53816,100219
53815,
53814,
53812,17242
53776,108388
53775,17854
53774,17853
53773,17852
53772,17851
53770,17850
53764,17849
53751,4977
53746,8467
53739,19803
53737,100170
53736,100170
53735,4769
53734,108664
53733,
53732,
53730,
53723,RR53723
53722,RR53722
53720,RR53720
53719,334
53718,333
53717,332
53716,RR53716
53715,331
53714,297
53711,107194
53691,
53690,
53689,RR53689
53688,RR53688
53687,RR53687
53686,RR53686
53685,RR53685
53684,RR53683
53683,RR53683
53682,RR53681
53681,RR53681
53680,RR53679
53679,RR53679
53678,RR53678
53677,RR53677
53676,RR53676
53675,RR53674
53674,RR53674
53673,RR53672
53672,RR53672
53670,RR53670
53649,RR53649
53648,RR53648
53647,RR53646
53646,RR53646
53645,RR53645
53644,RR53642
53643,
53642,RR53642
53641,
53640,RR53639
53639,RR53639
53638,RR53637
53637,RR53637
53636,
53635,416
53619,RR53618
53618,RR53618
53617,RR53617
53616,RR53615
53615,RR53615
53614,RR53592
53613,5809
53611,11678
53594,RR53594
53593,RR53593
53592,RR53592
53591,
53590,
53581,RR51370
53549,
53548,
53547,
53546,
53545,100167
53542,105792
53541,3889
53540,3039
53539,8236
53538,107849
53537,107857
53536,7124
53535,
53533,
53531,
53505,14716
53503,2636
53502,133
53500,10836
53499,14704
53498,15683
53497,4460
53489,13943
53478,
53477,
53476,
53472,
53452,11678
53443,19423
53441,9011
53440,13730
53432,4459
53431,4475
53430,8954
53407,17239
53404,1628
53401,932
53400,CRISP_14824
53399,
53397,
53395,6794
53394,
53393,3767
53367,14422
53366,387
53365,4454
53364,12601
53359,4645
53358,218
53354,17876
53353,2573
53352,13845
53337,13218
53336,927
53335,14665
53320,
53319,
53318,
53288,14590
53287,6248
53273,
53272,
53271,
53270,
53249,1239
53236,9285
53219,
53213,103966
53208,15339
53204,15087
53200,
53195,14480
53192,2399
53172,104133
53171,
53170,
53166,1307
53152,
53141,17854
53140,17853
53138,17852
53137,17851
53136,17850
53134,17849
53132,4459
53130,6725
53085,4272
53084,2985
53083,16909
53082,5564
53081,RR50779
53080,UA53080
53078,17804
53077,5439
53076,
53075,
53074,
53073,
53072,
53070,108210
53046,17711
53045,UA53045
53015,105178
53013,2701
53012,105178
53011,425
53010,17766
52992,
52976,108774
52959,11401
52958,108547
52957,12888
52954,1152
52948,4600
52942,106822
52939,12112
52937,1899
52935,1848
52932,1649
52931,
52930,
52922,7428
52920,7424
52918,5697
52917,
52916,7234
52915,UA52915
52911,1644
52907,106974
52905,UA52905
52859,
52858,
52855,
52854,RR50609
52853,
52852,
52851,
52850,
52846,103374
52844,17647
52843,5467
52840,5435
52838,107105
52837,
52835,
52834,14009
52833,16396
52832,7633
52831,7188
52830,103768
52810,
52809,5674
52808,17677
52807,
52806,
52805,
52804,
52798,12010
52797,15113
52796,4922
52791,237
52788,
52786,16347
52785,
52784,
52783,418
52782,
52780,
52779,1808
52773,15496
52769,
52765,
52760,
52759,
52758,
52757,
52755,1800
52750,
52714,
52713,
52671,17006
52667,107067
52664,16537
52663,
52656,3148
52652,12522
52651,UA52651
52648,UA52648
52631,1701
52620,RR52534
52619,RR52518
52618,RR52523
52616,RR52542
52615,RR52557
52614,RR52560
52613,6323
52611,RR51343
52598,107251
52594,8845
52574,RR52274
52573,100267
52572,3868
52571,RR52568
52570,RR50780
52569,
52568,RR52568
52567,RR50324
52566,RR52564
52565,RR52558
52564,RR52564
52563,RR52558
52562,RR52561
52561,RR52561
52560,RR52560
52559,RR52559
52558,RR52558
52557,RR52557
52556,RR52556
52555,100072
52554,4922
52548,
52545,
52543,411
52542,RR52542
52541,RR52541
52540,RR52540
52539,RR52539
52538,RR52538
52537,RR52537
52536,2557
52535,3379
52534,RR52534
52533,RR52533
52532,RR52532
52530,RR52530
52527,RR52527
52525,RR52525
52524,RR52524
52523,RR52523
52522,RR52522
52519,RR52515
52518,RR52518
52515,RR52515
52514,RR52514
52513,
52511,
52510,
52491,
52490,UA51041
52471,15082
52470,6967
52429,RR52425
52428,RR52428
52427,RR52427
52426,RR52426
52425,RR52425
52424,RR52420
52423,RR52420
52422,107745
52421,RR52421
52420,RR52420
52419,RR52417
52418,RR52417
52417,RR52417
52416,RR52408
52414,RR52414
52413,RR52413
52412,3130
52410,RR52410
52408,RR52408
52406,RR52406
52405,RR52405
52401,RR52401
52399,RR52399
52398,RR52398
52397,
52394,2883
52392,RR52392
52391,RR52391
52390,RR52390
52357,
52356,
52355,RR52355
52354,RR52354
52353,RR52353
52352,RR52352
52351,RR52351
52350,14305
52349,RR52349
52348,783
52347,
52346,RR52346
52345,RR52344
52344,RR52344
52343,RR52343
52342,107155
52341,RR52339
52340,
52339,RR52339
52338,RR52337
52337,RR52337
52336,RR52334
52335,100412
52334,RR52334
52333,
52332,
52331,
52330,RR52330
52326,1793
52323,
52316,RR52316
52314,RR52314
52313,
52312,RR52312
52311,RR52311
52307,RR52307
52305,RR52305
52302,RR52302
52301,
52300,RR52300
52297,RR52297
52295,431
52291,4600
52289,
52288,RR52288
52287,
52286,
52285,RR52285
52283,RR52314
52282,12367
52281,16580
52280,
52279,6382
52278,
52275,
52274,RR52274
52272,RR52272
52271,
52258,
52257,
52256,
52255,
52234,1907
52232,4621
52231,16079
52206,3911
52194,5890
52182,8440
52181,1654
52170,1963
52146,
52145,
52144,
52139,RR49562
52138,6139
52136,
52135,
52134,
52132,
52131,
52130,
52129,RR52129
52128,RR52128
52127,RR52127
52126,RR52126
52125,RR52125
52123,RR52123
52121,16322
52117,RR52117
52116,RR52116
52115,RR52115
52114,RR52114
52113,RR52113
52110,RR52110
52103,RR52103
52102,RR52102
52101,RR52101
52100,RR52100
52099,RR52099
52098,RR52098
52097,RR52097
52096,RR52096
52095,RR52095
52094,RR52094
52093,RR52093
52092,RR52092
52091,RR52091
52090,RR52090
52089,RR52089
52088,RR52088
52087,RR52087
52085,52085
52084,RR52084
52083,RR52083
52082,52082
52081,RR52081
52080,RR52080
52079,RR52079
52075,RR52075
52069,RR52069
52068,RR52068
52067,RR52067
52066,RR52066
52065,RR52065
52064,RR52064
52063,RR52063
52062,RR52062
52061,RR52061
52060,52060
52059,RR52059
52058,RR52058
52057,RR52057
52056,RR52056
52054,107517
52053,RR52053
52052,RR52052
52051,52051
52050,RR52050
52048,RR52048
52044,RR52044
52043,RR52043
52042,RR52042
52041,
52040,RR52040
52039,RR52039
52038,
52035,RR52035
52034,RR52034
52033,
52032,RR52032
52031,RR52031
52030,RR52030
52024,RR52024
52023,RR52023
52022,RR52022
52021,RR52021
52020,52020
52017,RR52017
52015,RR52015
52014,RR52014
52013,52013
52012,RR52012
52011,RR52011
51992,RR51992
51989,
51988,RR51988
51987,
51986,RR51986
51985,RR51985
51984,RR51984
51983,RR51983
51981,RR51981
51980,RR51980
51979,RR51979
51978,RR51978
51977,RR51977
51976,RR51976
51973,RR51973
51972,RR51972
51971,RR51971
51970,18312
51969,RR51969
51968,6230
51967,RR51967
51966,RR51966
51965,RR51965
51964,RR51964
51963,RR51963
